id,date,week,visitor,home,line,overunder,vscore,hscore,lresult,result,ouresult,vmoneyline,hmoneyline
4687,2000-12-03,14,SEA,ATL,0.0,42.0,30,10,1,1,-1,,
4688,2000-12-03,14,SF,SD,-2.5,44.0,45,17,1,1,1,,
4689,2000-12-03,14,CLE,JAC,14.5,39.0,0,48,-1,-1,1,,
4690,2000-12-03,14,STL,CAR,-8.0,58.0,3,16,-1,-1,-1,,
4691,2000-11-30,14,DET,MIN,9.0,48.5,17,24,1,-1,-1,,
4692,2000-11-27,13,GB,CAR,0.0,44.0,14,31,-1,-1,1,,
4693,2000-11-26,13,PIT,CIN,-4.0,34.0,48,28,1,1,1,,
4694,2000-11-26,13,TEN,JAC,-3.0,41.5,13,16,-1,-1,-1,,
4695,2000-11-26,13,NO,STL,13.5,53.5,31,24,1,1,1,,
4696,2000-11-26,13,PHI,WAS,7.0,37.0,23,20,1,1,1,,
4697,2000-11-26,13,MIA,IND,5.5,44.5,17,14,1,1,-1,,
4698,2000-11-26,13,ATL,OAK,11.0,44.0,14,41,-1,-1,1,,
4699,2000-11-26,13,BUF,TB,4.0,37.0,17,31,-1,-1,1,,
4700,2000-11-26,13,CHI,NYJ,7.0,39.5,10,17,0,-1,-1,,
4701,2000-11-26,13,KC,SD,-3.0,41.0,16,17,-1,-1,-1,,
4702,2000-11-26,13,CLE,BAL,15.0,34.0,7,44,-1,-1,1,,
4703,2000-11-26,13,DEN,SEA,-3.0,45.5,38,31,1,1,1,,
4704,2000-11-26,13,NYG,ARI,-6.0,39.0,31,7,1,1,-1,,
4705,2000-11-23,13,MIN,DAL,-7.0,48.0,27,15,1,1,-1,,
4706,2000-11-23,13,NWE,DET,6.5,38.0,9,34,-1,-1,1,,
4707,2000-11-20,12,WAS,STL,5.5,56.0,33,20,1,1,-1,,
4708,2000-11-19,12,SD,DEN,9.5,42.5,37,38,1,-1,1,,
4709,2000-11-19,12,ATL,SF,5.5,47.5,6,16,-1,-1,-1,,
4710,2000-11-19,12,BUF,KC,3.0,42.0,21,17,1,1,-1,,
4711,2000-11-19,12,NYJ,MIA,3.5,38.5,20,3,1,1,-1,,
4712,2000-11-19,12,IND,GB,-6.0,46.0,24,26,-1,-1,1,,
4713,2000-11-19,12,DET,NYG,5.0,36.5,31,21,1,1,1,,
4714,2000-11-19,12,CAR,MIN,9.5,46.5,17,31,-1,-1,1,,
4715,2000-11-19,12,CLE,TEN,16.0,35.5,10,24,1,-1,-1,,
4716,2000-11-19,12,DAL,BAL,7.0,36.0,0,27,-1,-1,-1,,
4717,2000-11-19,12,TB,CHI,-8.0,36.0,10,13,-1,-1,-1,,
4718,2000-11-19,12,CIN,NWE,7.0,36.0,13,16,1,-1,-1,,
4719,2000-11-19,12,OAK,NO,-3.0,43.0,31,22,1,1,1,,
4720,2000-11-19,12,JAC,PIT,3.0,37.0,34,24,1,1,1,,
4721,2000-11-19,12,ARI,PHI,7.0,38.0,9,34,-1,-1,1,,
4722,2000-11-13,11,OAK,DEN,3.0,50.0,24,27,0,-1,1,,
4723,2000-11-12,11,MIA,SD,-5.0,33.5,17,7,1,1,-1,,
4724,2000-11-12,11,NO,CAR,-2.0,37.5,20,10,1,1,-1,,
4725,2000-11-12,11,ARI,MIN,12.5,46.0,14,31,-1,-1,-1,,
4726,2000-11-12,11,SEA,JAC,7.5,40.5,28,21,1,1,1,,
4727,2000-11-12,11,CHI,BUF,7.0,39.5,3,20,-1,-1,-1,,
4728,2000-11-12,11,CIN,DAL,8.5,39.0,6,23,-1,-1,-1,,
4729,2000-11-12,11,NWE,CLE,-7.0,32.0,11,19,-1,-1,-1,,
4730,2000-11-12,11,STL,NYG,-2.0,48.5,38,24,1,1,1,,
4731,2000-11-12,11,NYJ,IND,6.0,52.5,15,23,-1,-1,-1,,
4732,2000-11-12,11,ATL,DET,8.5,40.0,10,13,1,-1,-1,,
4733,2000-11-12,11,BAL,TEN,4.0,33.0,24,23,1,1,1,,
4734,2000-11-12,11,PHI,PIT,3.5,33.0,26,23,1,1,1,,
4735,2000-11-12,11,KC,SF,-3.5,52.0,7,21,-1,-1,-1,,
4736,2000-11-12,11,GB,TB,9.0,42.0,15,20,1,-1,-1,,
4737,2000-11-06,10,MIN,GB,-3.5,47.5,20,26,-1,-1,-1,,
4738,2000-11-05,10,DEN,NYJ,3.0,45.5,30,23,1,1,1,,
4739,2000-11-05,10,WAS,ARI,-10.0,40.0,15,16,-1,-1,-1,,
4740,2000-11-05,10,SF,NO,5.5,48.0,15,31,-1,-1,-1,,
4741,2000-11-05,10,DAL,PHI,3.0,40.0,13,16,0,-1,-1,,
4742,2000-11-05,10,CAR,STL,13.5,59.5,27,24,1,1,-1,,
4743,2000-11-05,10,TB,ATL,-7.0,40.0,27,14,1,1,1,,
4744,2000-11-05,10,NYG,CLE,-10.0,33.5,24,3,1,1,-1,,
4745,2000-11-05,10,BAL,CIN,-6.0,32.5,27,7,1,1,1,,
4746,2000-11-05,10,MIA,DET,2.5,39.0,23,8,1,1,-1,,
4747,2000-11-05,10,IND,CHI,-7.0,45.0,24,27,-1,-1,1,,
4748,2000-11-05,10,BUF,NWE,2.0,39.0,16,13,1,1,-1,,
4749,2000-11-05,10,SD,SEA,4.5,39.5,15,17,1,-1,-1,,
4750,2000-11-05,10,KC,OAK,3.5,44.0,31,49,-1,-1,1,,
4751,2000-11-05,10,PIT,TEN,8.0,36.5,7,9,1,-1,-1,,
4752,2000-10-30,9,TEN,WAS,4.0,37.5,27,21,1,1,1,,
4753,2000-10-29,9,GB,MIA,4.5,38.5,20,28,-1,-1,1,,
4754,2000-10-29,9,CAR,ATL,-3.0,45.5,12,13,-1,-1,-1,,
4755,2000-10-29,9,STL,SF,-7.0,63.0,34,24,1,1,-1,,
4756,2000-10-29,9,PIT,BAL,4.5,33.0,9,6,1,1,-1,,
4757,2000-10-29,9,CIN,CLE,-3.0,35.5,12,3,1,1,-1,,
4758,2000-10-29,9,KC,SEA,-4.0,43.0,24,19,1,1,0,,
4759,2000-10-29,9,DET,IND,7.0,47.0,18,30,-1,-1,1,,
4760,2000-10-29,9,OAK,SD,-6.5,42.5,15,13,-1,1,-1,,
4761,2000-10-29,9,PHI,NYG,3.5,37.0,7,24,-1,-1,-1,,
4762,2000-10-29,9,MIN,TB,3.0,41.0,13,41,-1,-1,1,,
4763,2000-10-29,9,JAC,DAL,4.0,44.5,23,17,1,1,-1,,
4764,2000-10-29,9,NO,ARI,-6.0,41.0,21,10,1,1,-1,,
4765,2000-10-29,9,NYJ,BUF,3.5,41.0,20,23,1,-1,1,,
4766,2000-10-23,8,MIA,NYJ,3.0,35.0,37,40,0,-1,1,,
4767,2000-10-22,8,CHI,PHI,6.5,41.0,9,13,1,-1,-1,,
4768,2000-10-22,8,BUF,MIN,6.5,44.5,27,31,1,-1,1,,
4769,2000-10-22,8,WAS,JAC,-4.0,36.0,35,16,1,1,1,,
4770,2000-10-22,8,ARI,DAL,7.0,41.5,7,48,-1,-1,1,,
4771,2000-10-22,8,STL,KC,-7.0,56.0,34,54,-1,-1,1,,
4772,2000-10-22,8,SEA,OAK,7.5,44.0,3,31,-1,-1,-1,,
4773,2000-10-22,8,NO,ATL,-1.5,40.0,21,19,1,1,0,,
4774,2000-10-22,8,TEN,BAL,1.0,35.0,14,6,1,1,-1,,
4775,2000-10-22,8,SF,CAR,3.0,50.0,16,34,-1,-1,0,,
4776,2000-10-22,8,CLE,PIT,9.0,37.5,0,22,-1,-1,-1,,
4777,2000-10-22,8,DEN,CIN,-10.0,43.0,21,31,-1,-1,1,,
4778,2000-10-22,8,NWE,IND,8.5,47.0,23,30,1,-1,1,,
4779,2000-10-19,8,DET,TB,8.0,37.5,28,14,1,1,1,,
4780,2000-10-16,7,JAC,TEN,6.0,38.0,13,27,-1,-1,1,,
4781,2000-10-15,7,BAL,WAS,3.5,34.5,3,10,-1,-1,-1,,
4782,2000-10-15,7,DAL,NYG,4.0,40.5,14,19,-1,-1,-1,,
4783,2000-10-15,7,PHI,ARI,-2.5,39.0,33,14,1,1,1,,
4784,2000-10-15,7,CLE,DEN,12.5,44.0,10,44,-1,-1,1,,
4785,2000-10-15,7,IND,SEA,-5.5,44.0,37,24,1,1,1,,
4786,2000-10-15,7,OAK,KC,3.0,43.5,20,17,1,1,-1,,
4787,2000-10-15,7,SD,BUF,10.0,36.5,24,27,1,-1,1,,
4788,2000-10-15,7,SF,GB,4.5,49.5,28,31,1,-1,1,,
4789,2000-10-15,7,NYJ,NWE,3.0,37.0,34,17,1,1,1,,
4790,2000-10-15,7,MIN,CHI,-6.0,44.0,28,16,1,1,0,,
4791,2000-10-15,7,CAR,NO,0.0,40.5,6,24,-1,-1,-1,,
4792,2000-10-15,7,CIN,PIT,8.5,37.0,0,15,-1,-1,-1,,
4793,2000-10-15,7,ATL,STL,18.0,58.5,29,45,1,-1,1,,
4794,2000-10-09,6,TB,MIN,1.0,39.0,23,30,-1,-1,1,,
4795,2000-10-08,6,BAL,JAC,2.5,37.5,15,10,1,1,-1,,
4796,2000-10-08,6,PIT,NYJ,8.0,37.5,20,3,1,1,-1,,
4797,2000-10-08,6,SEA,CAR,3.5,43.0,3,26,-1,-1,-1,,
4798,2000-10-08,6,GB,DET,3.0,43.0,24,31,-1,-1,1,,
4799,2000-10-08,6,DEN,SD,-6.5,43.0,21,7,1,1,-1,,
4800,2000-10-08,6,TEN,CIN,-10.0,38.0,23,14,-1,1,-1,,
4801,2000-10-08,6,BUF,MIA,2.0,34.5,13,22,-1,-1,1,,
4802,2000-10-08,6,IND,NWE,-3.5,43.5,16,24,-1,-1,-1,,
4803,2000-10-08,6,OAK,SF,-4.5,48.5,34,28,1,1,1,,
4804,2000-10-08,6,CLE,ARI,4.5,40.5,21,29,-1,-1,1,,
4805,2000-10-08,6,NO,CHI,5.5,40.0,31,10,1,1,1,,
4806,2000-10-08,6,WAS,PHI,-3.5,37.5,17,14,-1,1,-1,,
4807,2000-10-08,6,NYG,ATL,1.0,42.0,13,6,1,1,-1,,
4808,2000-10-02,5,SEA,KC,4.0,38.5,17,24,-1,-1,1,,
4809,2000-10-01,5,TB,WAS,1.5,36.0,17,20,-1,-1,1,,
4810,2000-10-01,5,PIT,JAC,11.0,38.5,24,13,1,1,-1,,
4811,2000-10-01,5,MIA,CIN,-7.0,33.0,31,16,1,1,1,,
4812,2000-10-01,5,MIN,DET,1.0,42.5,31,24,1,1,1,,
4813,2000-10-01,5,ATL,PHI,3.0,41.5,10,38,-1,-1,1,,
4814,2000-10-01,5,ARI,SF,3.5,47.5,20,27,-1,-1,-1,,
4815,2000-10-01,5,SD,STL,17.0,53.5,31,57,-1,-1,1,,
4816,2000-10-01,5,NYG,TEN,5.0,38.0,14,28,-1,-1,1,,
4817,2000-10-01,5,CHI,GB,5.5,41.0,27,24,1,1,1,,
4818,2000-10-01,5,BAL,CLE,-8.5,37.0,12,0,1,1,-1,,
4819,2000-10-01,5,NWE,DEN,8.5,41.0,28,19,1,1,1,,
4820,2000-10-01,5,DAL,CAR,6.5,47.5,16,13,1,1,-1,,
4821,2000-10-01,5,IND,BUF,1.5,44.0,18,16,1,1,-1,,
4822,2000-09-25,4,JAC,IND,3.5,45.0,14,43,-1,-1,1,,
4823,2000-09-24,4,TEN,PIT,-7.0,36.0,23,20,-1,1,1,,
4824,2000-09-24,4,NYJ,TB,7.0,36.0,21,17,1,1,1,,
4825,2000-09-24,4,CLE,OAK,10.5,40.5,10,36,-1,-1,1,,
4826,2000-09-24,4,KC,DEN,7.0,43.0,23,22,1,1,1,,
4827,2000-09-24,4,DET,CHI,1.0,37.5,21,14,1,1,-1,,
4828,2000-09-24,4,WAS,NYG,1.0,42.0,16,6,1,1,-1,,
4829,2000-09-24,4,PHI,NO,1.5,38.0,21,7,1,1,-1,,
4830,2000-09-24,4,SEA,SD,-2.5,36.0,20,12,1,1,-1,,
4831,2000-09-24,4,NWE,MIA,4.5,34.5,3,10,-1,-1,-1,,
4832,2000-09-24,4,CIN,BAL,11.5,38.0,0,37,-1,-1,-1,,
4833,2000-09-24,4,SF,DAL,6.5,47.0,41,24,1,1,1,,
4834,2000-09-24,4,STL,ATL,-6.5,55.0,41,20,1,1,1,,
4835,2000-09-24,4,GB,ARI,1.0,42.0,29,3,1,1,-1,,
4836,2000-09-18,3,DAL,WAS,10.5,44.0,27,21,1,1,1,,
4837,2000-09-17,3,BUF,NYJ,1.0,38.5,14,27,-1,-1,1,,
4838,2000-09-17,3,MIN,NWE,1.5,42.5,21,13,1,1,-1,,
4839,2000-09-17,3,DEN,OAK,3.0,44.0,33,24,1,1,1,,
4840,2000-09-17,3,ATL,CAR,6.0,48.5,15,10,1,1,-1,,
4841,2000-09-17,3,NO,SEA,6.0,40.0,10,20,-1,-1,-1,,
4842,2000-09-17,3,SF,STL,17.0,55.5,24,41,0,-1,1,,
4843,2000-09-17,3,TB,DET,-3.0,34.5,31,10,1,1,1,,
4844,2000-09-17,3,NYG,CHI,2.0,42.0,14,7,1,1,-1,,
4845,2000-09-17,3,PIT,CLE,-2.5,35.5,20,23,-1,-1,1,,
4846,2000-09-17,3,PHI,GB,4.0,42.5,3,6,1,-1,-1,,
4847,2000-09-17,3,CIN,JAC,13.0,41.0,0,13,0,-1,-1,,
4848,2000-09-17,3,SD,KC,4.5,35.5,10,42,-1,-1,1,,
4849,2000-09-17,3,BAL,MIA,-1.5,34.5,6,19,-1,-1,-1,,
4850,2000-09-11,2,NWE,NYJ,6.5,39.5,19,20,1,-1,-1,,
4851,2000-09-10,2,NO,SD,5.5,35.5,28,27,1,1,1,,
4852,2000-09-10,2,STL,SEA,-7.5,46.0,37,34,-1,1,1,,
4853,2000-09-10,2,GB,BUF,6.0,38.5,18,27,-1,-1,1,,
4854,2000-09-10,2,KC,TEN,8.5,38.5,14,17,1,-1,-1,,
4855,2000-09-10,2,ATL,DEN,4.5,47.0,14,42,-1,-1,1,,
4856,2000-09-10,2,CLE,CIN,6.0,40.5,24,7,1,1,-1,,
4857,2000-09-10,2,DAL,ARI,3.0,38.5,31,32,1,-1,1,,
4858,2000-09-10,2,JAC,BAL,3.0,36.5,36,39,0,-1,1,,
4859,2000-09-10,2,MIA,MIN,3.0,42.5,7,13,-1,-1,-1,,
4860,2000-09-10,2,WAS,DET,-5.5,43.0,10,15,-1,-1,-1,,
4861,2000-09-10,2,OAK,IND,6.5,44.0,38,31,1,1,1,,
4862,2000-09-10,2,CAR,SF,-3.0,48.0,38,22,1,1,1,,
4863,2000-09-10,2,CHI,TB,7.0,36.5,0,41,-1,-1,1,,
4864,2000-09-10,2,NYG,PHI,3.0,39.5,33,18,1,1,1,,
4865,2000-09-04,1,DEN,STL,6.5,48.5,36,41,1,-1,1,,
4866,2000-09-03,1,JAC,CLE,-10.5,38.5,27,7,1,1,-1,,
4867,2000-09-03,1,NYJ,GB,2.5,44.0,20,16,1,1,-1,,
4868,2000-09-03,1,TB,NWE,-3.0,36.0,21,16,1,1,1,,
4869,2000-09-03,1,TEN,BUF,1.0,40.0,13,16,-1,-1,-1,,
4870,2000-09-03,1,PHI,DAL,6.0,39.5,41,14,1,1,1,,
4871,2000-09-03,1,SEA,MIA,2.0,36.0,0,23,-1,-1,-1,,
4872,2000-09-03,1,CAR,WAS,10.5,47.5,17,20,1,-1,-1,,
4873,2000-09-03,1,CHI,MIN,4.5,46.5,27,30,1,-1,1,,
4874,2000-09-03,1,DET,NO,0.0,40.5,14,10,1,1,-1,,
4875,2000-09-03,1,IND,KC,-3.5,44.0,27,14,1,1,-1,,
4876,2000-09-03,1,SD,OAK,6.5,39.5,6,9,1,-1,-1,,
4877,2000-09-03,1,ARI,NYG,6.5,40.0,16,21,1,-1,-1,,
4878,2000-09-03,1,BAL,PIT,-2.5,37.0,16,0,1,1,-1,,
4879,2000-09-03,1,SF,ATL,6.5,46.5,28,36,-1,-1,1,,
4880,2002-02-03,Superbowl,NWE,STL,14.0,52.5,20,17,1,1,-1,,
4881,2002-01-27,CC,NWE,PIT,10.0,35.5,24,17,1,1,1,,
4882,2002-01-27,CC,PHI,STL,11.0,51.0,24,29,1,-1,1,,
4883,2002-01-20,DP,BAL,PIT,5.5,32.0,10,27,-1,-1,1,,
4884,2002-01-20,DP,GB,STL,11.0,54.5,17,45,-1,-1,1,,
4885,2002-01-19,DP,OAK,NWE,3.0,41.5,13,16,0,-1,-1,,
4886,2002-01-19,DP,PHI,CHI,3.0,32.5,33,19,1,1,1,,
4887,2002-01-13,WC,BAL,MIA,2.5,33.0,20,3,1,1,-1,,
4888,2002-01-13,WC,SF,GB,3.5,39.0,15,25,-1,-1,1,,
4889,2002-01-12,WC,NYJ,OAK,4.5,42.0,24,38,-1,-1,1,,
4890,2002-01-12,WC,TB,PHI,3.5,33.0,9,31,-1,-1,1,,
4891,2002-01-07,17,MIN,BAL,10.0,37.5,3,19,-1,-1,-1,,
4892,2002-01-06,17,ATL,STL,14.5,48.0,13,31,-1,-1,-1,,
4893,2002-01-06,17,DEN,IND,2.0,51.0,10,29,-1,-1,-1,,
4894,2002-01-06,17,NWE,CAR,-6.5,36.0,38,6,1,1,1,,
4895,2002-01-06,17,DAL,DET,-3.0,36.0,10,15,-1,-1,-1,,
4896,2002-01-06,17,JAC,CHI,6.0,33.5,13,33,-1,-1,1,,
4897,2002-01-06,17,CIN,TEN,5.5,37.5,23,21,1,1,1,,
4898,2002-01-06,17,BUF,MIA,6.5,36.5,7,34,-1,-1,1,,
4899,2002-01-06,17,CLE,PIT,7.0,34.5,7,28,-1,-1,1,,
4900,2002-01-06,17,GB,NYG,-3.0,36.5,34,25,1,1,1,,
4901,2002-01-06,17,NYJ,OAK,4.5,41.5,24,22,1,1,1,,
4902,2002-01-06,17,KC,SEA,3.5,40.0,18,21,1,-1,-1,,
4903,2002-01-06,17,SF,NO,-2.5,46.5,38,0,1,1,-1,,
4904,2002-01-06,17,ARI,WAS,3.5,36.5,17,20,1,-1,1,,
4905,2002-01-06,17,PHI,TB,3.0,33.0,17,13,1,1,-1,,
4906,2001-12-30,16,WAS,NO,5.0,39.5,40,10,1,1,1,,
4907,2001-12-30,16,ARI,CAR,1.0,39.5,30,7,1,1,-1,,
4908,2001-12-30,16,IND,STL,13.0,58.5,17,42,-1,-1,1,,
4909,2001-12-30,16,SEA,SD,1.5,39.0,25,22,1,1,1,,
4910,2001-12-30,16,PIT,CIN,-8.0,33.5,23,26,-1,-1,1,,
4911,2001-12-30,16,MIN,GB,12.0,40.0,13,24,1,-1,-1,,
4912,2001-12-30,16,CHI,DET,-5.5,38.5,24,0,1,1,-1,,
4913,2001-12-30,16,SF,DAL,-6.5,39.5,21,27,-1,-1,1,,
4914,2001-12-30,16,KC,JAC,4.5,40.0,30,26,1,1,1,,
4915,2001-12-30,16,BUF,NYJ,7.0,37.0,14,9,1,1,-1,,
4916,2001-12-30,16,OAK,DEN,1.0,41.0,17,23,-1,-1,-1,,
4917,2001-12-30,16,ATL,MIA,7.0,38.5,14,21,0,-1,-1,,
4918,2001-12-30,16,NYG,PHI,5.0,34.5,21,24,1,-1,1,,
4919,2001-12-30,16,CLE,TEN,5.0,37.5,41,38,1,1,1,,
4920,2001-12-29,16,BAL,TB,1.5,34.0,10,22,-1,-1,-1,,
4921,2001-12-23,15,CHI,WAS,1.0,33.0,20,15,1,1,1,,
4922,2001-12-23,15,NO,TB,2.5,38.0,21,48,-1,-1,1,,
4923,2001-12-23,15,CLE,GB,7.5,37.0,7,30,-1,-1,0,,
4924,2001-12-23,15,CIN,BAL,10.5,33.5,0,16,-1,-1,-1,,
4925,2001-12-23,15,DET,PIT,10.0,36.0,14,47,-1,-1,1,,
4926,2001-12-23,15,NYJ,IND,1.0,47.0,29,28,1,1,1,,
4927,2001-12-23,15,BUF,ATL,4.0,41.0,30,33,1,-1,1,,
4928,2001-12-23,15,JAC,MIN,2.5,45.5,33,3,1,1,-1,,
4929,2001-12-23,15,SEA,NYG,3.0,34.0,24,27,0,-1,1,,
4930,2001-12-23,15,DAL,ARI,3.5,37.0,10,17,-1,-1,-1,,
4931,2001-12-23,15,STL,CAR,-12.5,46.5,38,32,-1,1,1,,
4932,2001-12-23,15,SD,KC,3.5,40.0,17,20,1,-1,-1,,
4933,2001-12-22,15,TEN,OAK,6.0,45.5,13,10,1,1,-1,,
4934,2001-12-22,15,MIA,NWE,3.0,37.0,13,20,-1,-1,-1,,
4935,2001-12-22,15,PHI,SF,3.0,40.0,3,13,-1,-1,-1,,
4936,2001-12-17,14,STL,NO,-6.0,51.0,34,21,1,1,1,,
4937,2001-12-16,14,TB,CHI,2.5,33.0,3,27,-1,-1,-1,,
4938,2001-12-16,14,JAC,CLE,2.0,36.5,15,10,1,1,-1,,
4939,2001-12-16,14,MIN,DET,-3.0,46.5,24,27,-1,-1,1,,
4940,2001-12-16,14,PHI,WAS,-2.5,34.5,20,6,1,1,-1,,
4941,2001-12-16,14,DEN,KC,-2.5,37.5,23,26,-1,-1,1,,
4942,2001-12-16,14,CIN,NYJ,8.5,35.0,14,15,1,-1,-1,,
4943,2001-12-16,14,DAL,SEA,5.5,36.5,3,29,-1,-1,-1,,
4944,2001-12-16,14,ATL,IND,4.0,46.5,27,41,-1,-1,1,,
4945,2001-12-16,14,MIA,SF,3.5,43.0,0,21,-1,-1,-1,,
4946,2001-12-16,14,GB,TEN,-2.5,42.5,20,26,-1,-1,1,,
4947,2001-12-16,14,NWE,BUF,-4.0,38.0,12,9,-1,1,-1,,
4948,2001-12-16,14,PIT,BAL,3.0,33.5,26,21,1,1,1,,
4949,2001-12-15,14,ARI,NYG,5.0,37.5,13,17,1,-1,-1,,
4950,2001-12-15,14,OAK,SD,-4.0,46.5,13,6,1,1,-1,,
4951,2001-12-10,13,IND,MIA,5.0,45.0,6,41,-1,-1,1,,
4952,2001-12-09,13,SEA,DEN,6.0,41.0,7,20,-1,-1,-1,,
4953,2001-12-09,13,SD,PHI,7.0,37.5,14,24,-1,-1,1,,
4954,2001-12-09,13,NYJ,PIT,3.5,34.5,7,18,-1,-1,-1,,
4955,2001-12-09,13,TEN,MIN,-2.5,42.5,24,42,-1,-1,1,,
4956,2001-12-09,13,CLE,NWE,5.0,36.5,16,27,-1,-1,1,,
4957,2001-12-09,13,NO,ATL,-3.0,39.0,28,10,1,1,-1,,
4958,2001-12-09,13,SF,STL,7.0,55.0,14,27,-1,-1,-1,,
4959,2001-12-09,13,JAC,CIN,1.0,36.5,14,10,1,1,-1,,
4960,2001-12-09,13,DET,TB,8.0,36.5,12,15,1,-1,-1,,
4961,2001-12-09,13,KC,OAK,9.0,44.5,26,28,1,-1,1,,
4962,2001-12-09,13,WAS,ARI,2.0,38.5,20,10,1,1,-1,,
4963,2001-12-09,13,NYG,DAL,-3.5,35.5,13,20,-1,-1,-1,,
4964,2001-12-09,13,CAR,BUF,3.5,36.5,24,25,1,-1,1,,
4965,2001-12-09,13,CHI,GB,5.5,37.5,7,17,-1,-1,-1,,
4966,2001-12-03,12,GB,JAC,-3.0,43.0,28,21,1,1,1,,
4967,2001-12-02,12,IND,BAL,7.0,43.0,27,39,-1,-1,1,,
4968,2001-12-02,12,DEN,MIA,3.0,39.5,10,21,-1,-1,-1,,
4969,2001-12-02,12,MIN,PIT,7.0,41.0,16,21,1,-1,-1,,
4970,2001-12-02,12,BUF,SF,8.5,44.5,0,35,-1,-1,-1,,
4971,2001-12-02,12,NWE,NYJ,3.0,38.0,17,16,1,1,-1,,
4972,2001-12-02,12,SD,SEA,3.0,43.0,10,13,0,-1,-1,,
4973,2001-12-02,12,DAL,WAS,8.5,35.5,20,14,1,1,-1,,
4974,2001-12-02,12,STL,ATL,-8.0,47.0,35,6,1,1,-1,,
4975,2001-12-02,12,TEN,CLE,1.5,35.5,31,15,1,1,1,,
4976,2001-12-02,12,TB,CIN,-5.0,35.0,16,13,-1,1,-1,,
4977,2001-12-02,12,CAR,NO,10.0,41.0,23,27,1,-1,1,,
4978,2001-12-02,12,ARI,OAK,13.0,44.0,34,31,1,1,1,,
4979,2001-12-02,12,DET,CHI,7.0,38.0,10,13,1,-1,-1,,
4980,2001-11-29,12,PHI,KC,-3.0,37.0,23,10,1,1,-1,,
4981,2001-11-26,11,TB,STL,9.5,46.0,24,17,1,1,-1,,
4982,2001-11-25,11,CHI,MIN,3.0,45.0,13,6,1,1,-1,,
4983,2001-11-25,11,OAK,NYG,-2.5,39.0,28,10,1,1,-1,,
4984,2001-11-25,11,NO,NWE,0.0,42.0,17,34,-1,-1,1,,
4985,2001-11-25,11,SF,IND,2.5,52.5,40,21,1,1,1,,
4986,2001-11-25,11,WAS,PHI,8.0,37.5,13,3,1,1,-1,,
4987,2001-11-25,11,ATL,CAR,-3.0,40.0,10,7,0,1,-1,,
4988,2001-11-25,11,MIA,BUF,-5.0,36.0,34,27,1,1,1,,
4989,2001-11-25,11,PIT,TEN,2.0,34.5,34,24,1,1,1,,
4990,2001-11-25,11,CIN,CLE,6.0,35.5,0,18,-1,-1,-1,,
4991,2001-11-25,11,ARI,SD,7.0,44.0,20,17,1,1,-1,,
4992,2001-11-25,11,BAL,JAC,-3.0,34.0,24,21,0,1,1,,
4993,2001-11-25,11,SEA,KC,1.5,41.0,7,19,-1,-1,-1,,
4994,2001-11-22,11,GB,DET,-7.0,47.0,29,27,-1,1,1,,
4995,2001-11-22,11,DEN,DAL,-7.0,40.5,26,24,-1,1,1,,
4996,2001-11-19,10,NYG,MIN,2.0,44.0,16,28,-1,-1,0,,
4997,2001-11-18,10,IND,NO,5.5,47.5,20,34,-1,-1,1,,
4998,2001-11-18,10,DET,ARI,2.0,39.5,38,45,-1,-1,1,,
4999,2001-11-18,10,SD,OAK,9.0,45.0,24,34,-1,-1,1,,
5000,2001-11-18,10,CLE,BAL,8.0,33.0,27,17,1,1,1,,
5001,2001-11-18,10,JAC,PIT,5.5,36.0,7,20,-1,-1,-1,,
5002,2001-11-18,10,TEN,CIN,1.5,39.5,20,7,1,1,-1,,
5003,2001-11-18,10,WAS,DEN,8.5,43.0,17,10,1,1,-1,,
5004,2001-11-18,10,NYJ,MIA,5.5,37.5,24,0,1,1,-1,,
5005,2001-11-18,10,STL,NWE,-8.5,46.5,24,17,-1,1,-1,,
5006,2001-11-18,10,SEA,BUF,-3.5,39.0,23,20,-1,1,1,,
5007,2001-11-18,10,SF,CAR,-7.0,43.0,25,22,-1,1,1,,
5008,2001-11-18,10,PHI,DAL,-7.0,37.0,36,3,1,1,1,,
5009,2001-11-18,10,CHI,TB,5.0,35.0,27,24,1,1,1,,
5010,2001-11-18,10,ATL,GB,10.0,39.5,23,20,1,1,1,,
5011,2001-11-12,9,BAL,TEN,-1.5,35.0,16,10,1,1,-1,,
5012,2001-11-11,9,CIN,JAC,4.0,39.5,13,30,-1,-1,1,,
5013,2001-11-11,9,DAL,ATL,6.0,37.0,13,20,-1,-1,-1,,
5014,2001-11-11,9,BUF,NWE,6.0,40.0,11,21,-1,-1,-1,,
5015,2001-11-11,9,GB,CHI,-2.5,37.5,20,12,1,1,-1,,
5016,2001-11-11,9,PIT,CLE,-3.0,33.0,15,12,0,1,-1,,
5017,2001-11-11,9,NYG,ARI,-5.5,37.5,17,10,1,1,-1,,
5018,2001-11-11,9,MIN,PHI,4.5,41.0,17,48,-1,-1,1,,
5019,2001-11-11,9,NO,SF,3.0,45.0,27,28,1,-1,1,,
5020,2001-11-11,9,TB,DET,-5.0,40.0,20,17,-1,1,-1,,
5021,2001-11-11,9,MIA,IND,3.0,44.0,27,24,1,1,1,,
5022,2001-11-11,9,OAK,SEA,-6.0,43.5,27,34,-1,-1,1,,
5023,2001-11-11,9,KC,NYJ,4.5,40.5,7,27,-1,-1,-1,,
5024,2001-11-11,9,SD,DEN,5.5,45.0,16,26,-1,-1,-1,,
